user_id,user_name_hashed,email_hashed,signup_date,country,acquisition_channel,age
USR_1508,70dabcd34a0e78cf,2b4256d2b652c830,2025-01-06 05:04:08.648648,TR,Social Media,30
USR_1509,6fedd1221e6c7990,af994203f5cba140,2025-01-06 22:36:23.783783,CH,Referral,27
USR_1510,a3838e265f079c75,1825d9d3a36e5f64,2025-01-07 16:08:38.918918,CH,Referral,31
USR_1511,a837e6eeff91dd6d,149c92d7a3e3b1ea,2025-01-08 09:40:54.054054,NL,Social Media,35
USR_1512,b43b70f4be833a00,6668399a560c9d97,2025-01-09 03:13:09.189189,TR,Email,26
USR_1513,aca4fab084e03b40,fbc0c6d4c57c0692,2025-01-09 20:45:24.324324,UK,Organic,56
USR_1514,d75901d19e71cc31,450bc3a8e0848262,2025-01-10 14:17:39.459459,DE,Organic,45
USR_1515,36bfa82ec707ebea,57a7e1da4f04d27b,2025-01-11 07:49:54.594594,DE,Organic,20
USR_1516,9ca023b0e9907dab,550eedd3e74cbe74,2025-01-12 01:22:09.729729,NL,Social Media,37
USR_1517,8c5b4492d57d85a7,e8970689bbc6d264,2025-01-12 18:54:24.864864,UK,Referral,23
USR_1518,4bfcaeb8a33d8539,d9ce39962b26c745,2025-01-13 12:26:40.000000,TR,Organic,44
USR_1519,000f568b3d079af5,a2d019fbcf1792f6,2025-01-14 05:58:55.135135,DE,Email,19
USR_1520,35d38b28a9c2195c,9e922856e535408c,2025-01-14 23:31:10.270270,CH,Organic,46
USR_1521,2d4918c3eaf2f68d,12fcdaa7d03cbdc9,2025-01-15 17:03:25.405405,NL,Email,55
USR_1522,2631111827dfad1e,199209d5fd0c9086,2025-01-16 10:35:40.540540,TR,Paid Search,20
USR_1523,61868b61c9af19aa,9b9210ed0a63136d,2025-01-17 04:07:55.675675,UK,Organic,33
USR_1524,3d42f1cbfeba8e30,dd1c8964d0f242ad,2025-01-17 21:40:10.810810,UK,Paid Search,47
USR_1525,79345eec144b40a2,c82f204b0f32c667,2025-01-18 15:12:25.945945,NL,Organic,57
USR_1526,2c54fd82b37d2ae7,6a5a5a155231d8f9,2025-01-19 08:44:41.081081,NL,Organic,19
USR_1527,e76a10c30172787f,dd10d5fa24f0bdbb,2025-01-20 02:16:56.216216,DE,Paid Search,34
USR_1528,2b13513281be0aed,f4e89d1a87fb7df8,2025-01-20 19:49:11.351351,DE,Referral,58
USR_1529,0c8cb34ff3aecc00,e5ec9aa7d2425a55,2025-01-21 13:21:26.486486,UK,Paid Search,29
USR_1530,a6ea64f64b256e76,3cbb636c5e1a8a6a,2025-01-22 06:53:41.621621,UK,Paid Search,52
USR_1531,ae0e1c05f78b9578,0e181da0cc091ca3,2025-01-23 00:25:56.756756,TR,Social Media,60
USR_1532,08a119e7935d296b,c2d06ed2be736616,2025-01-23 17:58:11.891891,TR,Social Media,18
USR_1533,1e3951821f116d5a,2af2f3a5bfad1190,2025-01-24 11:30:27.027027,CH,Organic,62
USR_1534,74ac51d5c992c48e,e18dd71d429c41dc,2025-01-25 05:02:42.162162,UK,Paid Search,32
USR_1535,7803c1ee1243c220,ae44fa3eef805487,2025-01-25 22:34:57.297297,TR,Organic,43
USR_1536,1a372d485006dad4,2e5dc6bd22571181,2025-01-26 16:07:12.432432,UK,Organic,54
USR_1537,41497476732f3145,731329af289d60b5,2025-01-27 09:39:27.567567,DE,Social Media,38
USR_1538,b5d8ac2076649014,3d37146405205050,2025-01-28 03:11:42.702702,NL,Organic,48
USR_1539,78ad982d23d6b913,f71815f14d84665a,2025-01-28 20:43:57.837837,DE,Paid Search,42
USR_1540,7a5f8154cd0242af,ac7310f638deab36,2025-01-29 14:16:12.972972,TR,Social Media,40
USR_1541,3d80e6d8370d20f5,0f7ab2c8532aa5e6,2025-01-30 07:48:28.108108,CH,Organic,41
USR_1542,44ade836e1de15ed,375a468ee589551d,2025-01-31 01:20:43.243243,DE,Social Media,55
USR_1543,ed66d3bc04a9f2e8,db241b3eb6d50b65,2025-01-31 18:52:58.378378,CH,Organic,45
USR_1544,bc6daaac4d12c1df,3fe5b21c33861844,2025-02-01 12:25:13.513513,CH,Email,38
USR_1545,9fe709f428018846,910fe7686228d8b8,2025-02-02 05:57:28.648648,NL,Paid Search,60
USR_1546,6168ec85528dc5d0,62ec1dee5ed1b0da,2025-02-02 23:29:43.783783,DE,Referral,35
USR_1547,ede58563e05591cb,28e88daa31a8abab,2025-02-03 17:01:58.918918,CH,Social Media,53
USR_1548,5525aba58daf5611,79b4e586d752be92,2025-02-04 10:34:14.054054,NL,Organic,52
USR_1549,d25a0545384d2720,4dc2f11a751c2dfd,2025-02-05 04:06:29.189189,UK,Social Media,62
USR_1550,06f6e67e2b170742,4e31c158f9b72643,2025-02-05 21:38:44.324324,NL,Email,26
USR_1551,940bfba1e3fafc9d,c16ba4e3fe1c65c0,2025-02-06 15:10:59.459459,UK,Social Media,55
USR_1552,fc6e50308248577a,a0f3f3c8df11c730,2025-02-07 08:43:14.594594,CH,Referral,47
USR_1553,5b9a1ccaf2806284,ff16499a2b2738ff,2025-02-08 02:15:29.729729,CH,Referral,61
USR_1554,2ae43d43117f02a6,12c29c4d97dfdc76,2025-02-08 19:47:44.864864,UK,Organic,51
USR_1555,c5102803205186eb,4cc173abc8e23c9d,2025-02-09 13:20:00.000000,NL,Organic,49
USR_1556,64035261ef8ae367,a796db2a906b00c3,2025-02-10 06:52:15.135135,DE,Social Media,20
USR_1557,1209e9628bca57c9,5861f8f1646fecaa,2025-02-11 00:24:30.270270,DE,Paid Search,20
USR_1558,c6d1e9de4a223068,92d789cef7b0c6f0,2025-02-11 17:56:45.405405,UK,Referral,45
USR_1559,6248f6b412283d4d,c3e0f48b56783cfb,2025-02-12 11:29:00.540540,CH,Email,61
USR_1560,cdd2d68c403c5aca,8839a29463dfe480,2025-02-13 05:01:15.675675,CH,Paid Search,32
USR_1561,3f9956ba6bfb1363,a17842a0b2dc5489,2025-02-13 22:33:30.810810,DE,Organic,58
USR_1562,4e1258f104ab1927,58c3c92354e597f1,2025-02-14 16:05:45.945945,DE,Referral,40
USR_1563,95deb824b298ca6b,a43aa631d2765d21,2025-02-15 09:38:01.081081,DE,Organic,57
USR_1564,016900c81537505d,eccffbfb9672f8a0,2025-02-16 03:10:16.216216,NL,Referral,28
USR_1565,46c54b12a091123b,5f50f4e8718d29d1,2025-02-16 20:42:31.351351,CH,Paid Search,49
USR_1566,198b1d8fadb32169,349ef1c4877f8058,2025-02-17 14:14:46.486486,NL,Social Media,53
USR_1567,0280590707d6ed05,9a477e8e66203bc8,2025-02-18 07:47:01.621621,NL,Organic,50
USR_1568,266c7525d2d9c26d,605a38279ad1cbf2,2025-02-19 01:19:16.756756,TR,Social Media,41
USR_1569,e8101b031241b3a4,35c4ab0b6535dcff,2025-02-19 18:51:31.891891,NL,Paid Search,56
USR_1570,cbbf998e2a249477,3e852dcaeae8d6dc,2025-02-20 12:23:47.027027,NL,Social Media,51
USR_1571,a9ca1e2ce9ac12cb,96b2370cbc776cdf,2025-02-21 05:56:02.162162,UK,Organic,45
USR_1572,187dcb3588111998,285f5e97726f5cc9,2025-02-21 23:28:17.297297,NL,Social Media,54
USR_1573,8c9963d0ceaba8f1,6f1ab9a323a727c3,2025-02-22 17:00:32.432432,CH,Referral,24
USR_1574,e443469aede86e2b,25194687330bf1df,2025-02-23 10:32:47.567567,UK,Organic,21
USR_1575,03d3d2a66af603a9,37b6b44ecb36aa97,2025-02-24 04:05:02.702702,TR,Organic,54
USR_1576,4e1191ae4d031eb7,8e5a5d78a98800f0,2025-02-24 21:37:17.837837,DE,Organic,18
USR_1577,b8b4f591d37c8aa1,306b02141f74d298,2025-02-25 15:09:32.972972,TR,Social Media,18
USR_1578,0c899df684db46ce,9306da6fb4abc2aa,2025-02-26 08:41:48.108108,NL,Social Media,64
USR_1579,981584a9085afdc3,332ec5ca7c1d06c3,2025-02-27 02:14:03.243243,DE,Paid Search,37
USR_1580,36cc980b94f4615a,79e8228322da638b,2025-02-27 19:46:18.378378,NL,Organic,36
USR_1581,f990aa473ec41c68,22b4bf9c191babef,2025-02-28 13:18:33.513513,TR,Paid Search,46
USR_1582,149e244b5274331d,b1af127bef482e63,2025-03-01 06:50:48.648648,NL,Social Media,27
USR_1583,4078bd93fb22cd6d,0a68d5cd11e88b3c,2025-03-02 00:23:03.783783,NL,Paid Search,35
USR_1584,9389179ea363d614,fceedaef09276d4f,2025-03-02 17:55:18.918918,CH,Email,45
USR_1585,ed59c690fdadc87b,5621a9bbeb5e8798,2025-03-03 11:27:34.054054,DE,Organic,52
USR_1586,c4df1e62bcf532bd,6056dee837ce1fd6,2025-03-04 04:59:49.189189,DE,Social Media,60
USR_1587,ffda1d58bd9261e9,a6e473742f229235,2025-03-04 22:32:04.324324,DE,Paid Search,64
USR_1588,111b81c5cfa2442a,6d81696f953199e6,2025-03-05 16:04:19.459459,DE,Paid Search,48
USR_1589,9d810f2251b27af4,6c0b1de1f068c948,2025-03-06 09:36:34.594594,DE,Social Media,44
USR_1590,08bcd264f0f28dfa,57749af53da7f80a,2025-03-07 03:08:49.729729,DE,Social Media,28
USR_1591,29dbc5b03410655c,9d4f5cf1893fbb09,2025-03-07 20:41:04.864864,CH,Email,55
USR_1592,82951c232003992e,ee0cb8bcda0b324c,2025-03-08 14:13:20.000000,DE,Organic,22
USR_1593,3ca6ef0729ce3ac1,76de7f632c84cdb2,2025-03-09 07:45:35.135135,NL,Organic,25
USR_1594,1d11e5ed0fb20647,fac6ffaed722f3eb,2025-03-10 01:17:50.270270,UK,Social Media,51
USR_1595,de42a9c8c8efaede,19ebf96d2ca110c4,2025-03-10 18:50:05.405405,NL,Social Media,29
USR_1596,e9632c5435d53c2d,c842198759f15b15,2025-03-11 12:22:20.540540,CH,Organic,55
USR_1597,9f52e0da8ddc952f,c9e4b7955c94b3ad,2025-03-12 05:54:35.675675,DE,Organic,18
USR_1598,4c627d917e65c3b3,951030f311d397a9,2025-03-12 23:26:50.810810,DE,Organic,48
USR_1599,b8b4d990e0d9bf56,8ac780611b1a3208,2025-03-13 16:59:05.945945,DE,Referral,21
USR_1600,9b5aad5b7bb999ec,06b731ce20aae90d,2025-03-14 10:31:21.081081,DE,Organic,62
USR_1601,0bbe1e7126b8e923,b68d798db93efdc9,2025-03-15 04:03:36.216216,DE,Paid Search,22
USR_1602,d112702499dfba06,a28645e63c407463,2025-03-15 21:35:51.351351,DE,Organic,47
USR_1603,6aa5eced80285c77,a908183c8b45e749,2025-03-16 15:08:06.486486,DE,Paid Search,41
USR_1604,8aa251ba23076b24,ad1411d4f48f3a16,2025-03-17 08:40:21.621621,DE,Organic,20
USR_1605,c593e9672ab096e9,f8d170931eba07a2,2025-03-18 02:12:36.756756,NL,Paid Search,28
USR_1606,77bba43f8dd85f49,358b832077037ee4,2025-03-18 19:44:51.891891,DE,Organic,62
USR_1607,e63d00c8ed70de5d,59109b8c5987636b,2025-03-19 13:17:07.027027,NL,Referral,21
USR_1608,ee57a4a4ae9ce87f,72eb3d24ba5772cf,2025-03-20 06:49:22.162162,NL,Organic,43
USR_1609,cb99ae4c00246f47,8cc3b23ab5ac8394,2025-03-21 00:21:37.297297,CH,Paid Search,44
USR_1610,6a91e810c679834d,ccec4aaf2eaa0632,2025-03-21 17:53:52.432432,DE,Referral,63
USR_1611,9cafe534c34b3f05,4461a7a8e01932d4,2025-03-22 11:26:07.567567,UK,Social Media,60
USR_1612,c4043490810a7000,247fa3b239b1466a,2025-03-23 04:58:22.702702,CH,Paid Search,44
USR_1613,c44db81f935598b0,087d16f356a69cc6,2025-03-23 22:30:37.837837,DE,Paid Search,59
USR_1614,feeadc088184892a,b4eac2f5ed5de6fb,2025-03-24 16:02:52.972972,UK,Paid Search,23
USR_1615,fee527768975dacc,0537ff2becd5cfa0,2025-03-25 09:35:08.108108,TR,Social Media,32
USR_1616,447a87bf57e2ce63,9d8f14ce3e750248,2025-03-26 03:07:23.243243,DE,Email,47
USR_1617,b679d14298bdd7d4,a7a6899d742525f6,2025-03-26 20:39:38.378378,DE,Social Media,59
USR_1618,1c404cc1b16d50a6,d2d57b3c11b32d38,2025-03-27 14:11:53.513513,UK,Social Media,54
USR_1619,735e2efc7c488cba,40cb5f8a7203bc12,2025-03-28 07:44:08.648648,CH,Social Media,54
USR_1620,fa36a6fad41c94c9,7e862c293ab486c0,2025-03-29 01:16:23.783783,DE,Paid Search,59
USR_1621,fcb3c0490fe09729,05e96a56e801e683,2025-03-29 18:48:38.918918,DE,Organic,54
USR_1622,f66c1a75e9b7682a,fb99ba2244538cd8,2025-03-30 12:20:54.054054,NL,Social Media,52
USR_1623,b0a032a2a5bb128a,e85a0d6e67f1d9bf,2025-03-31 05:53:09.189189,NL,Email,40
USR_1624,edf78b1e9db2b00f,9ae6d87fc53c6abb,2025-03-31 23:25:24.324324,CH,Organic,23
USR_1625,d24ab9c6e0c5c90e,124fa3ef6b0eb34c,2025-04-01 16:57:39.459459,NL,Social Media,21
USR_1626,754d2380709176c8,5938b4b47a99812a,2025-04-02 10:29:54.594594,NL,Organic,35
USR_1627,cf8c0368f5b2956b,0e4510a79accc3fc,2025-04-03 04:02:09.729729,CH,Paid Search,26
USR_1628,11e91a05139dc2dd,fe74e89a9158d664,2025-04-03 21:34:24.864864,DE,Organic,46
USR_1629,cd44f7ab5a4261e6,8f45787ae6cb88af,2025-04-04 15:06:40.000000,DE,Paid Search,30
USR_1630,f9991072a057bfd3,e5eec18576933681,2025-04-05 08:38:55.135135,CH,Referral,64
USR_1631,c0fe3b7363a811ab,f75ad230c86921f0,2025-04-06 02:11:10.270270,UK,Paid Search,34
USR_1632,6fdeea165de9b58d,539887f870949b1e,2025-04-06 19:43:25.405405,NL,Social Media,62
USR_1633,19a636ea629a5a12,6c3db7830026cd92,2025-04-07 13:15:40.540540,NL,Referral,49
USR_1634,a864782108e1f27f,114d8fd9eca047e7,2025-04-08 06:47:55.675675,DE,Email,39
USR_1635,5b35702fc333d648,e54af3fe5c448b50,2025-04-09 00:20:10.810810,NL,Organic,21
USR_1636,3472d4bca267ae0e,f4806c64d25ef4bf,2025-04-09 17:52:25.945945,NL,Paid Search,22
USR_1637,9c7e8bf158dbe0b4,0d7de17e0cd5f690,2025-04-10 11:24:41.081081,DE,Organic,54
USR_1638,f362ff777ad19f7f,f89d3118ccd9539d,2025-04-11 04:56:56.216216,DE,Email,58
USR_1639,0024812b0bb1db78,9f4618e818340cf3,2025-04-11 22:29:11.351351,NL,Email,30
USR_1640,8554106b91fd2825,121f9d8b53c1fa0f,2025-04-12 16:01:26.486486,DE,Paid Search,51
USR_1641,dfc7c73966c5c4e0,8c8c05706b44bafb,2025-04-13 09:33:41.621621,NL,Referral,62
USR_1642,6600cb85b919bdaf,46efbcec29c2a326,2025-04-14 03:05:56.756756,DE,Paid Search,39
USR_1643,542f5384ec5cad7a,7346ea24649f651b,2025-04-14 20:38:11.891891,NL,Social Media,40
USR_1644,9a0080e29180b193,d3626cc1e7b16003,2025-04-15 14:10:27.027027,DE,Organic,20
USR_1645,5bfb836b708ade6c,398281aa8dfee003,2025-04-16 07:42:42.162162,UK,Referral,59
USR_1646,9988972b3cf096ca,6f9c322a2c477e7a,2025-04-17 01:14:57.297297,CH,Organic,51
USR_1647,f077dac07e92cd5e,6e55b32cf12b1ee4,2025-04-17 18:47:12.432432,CH,Referral,49
USR_1648,7e0faaa5e5e3b312,c7b5b4e3d41c8f57,2025-04-18 12:19:27.567567,UK,Referral,62
USR_1649,448466fa221d29a4,d2c91cfe15e6222c,2025-04-19 05:51:42.702702,NL,Social Media,38
USR_1650,f2aa9472df45666e,a96ec7a811e4b11b,2025-04-19 23:23:57.837837,DE,Organic,63
USR_1651,93e9094e735a6b90,ecf5b767b2ec326a,2025-04-20 16:56:12.972972,NL,Paid Search,61
USR_1652,6d7b0700db99f631,56ed8f1f31b53525,2025-04-21 10:28:28.108108,CH,Organic,38
USR_1653,b097393f5ad6b494,c582cb8c4e9306e3,2025-04-22 04:00:43.243243,CH,Paid Search,61
USR_1654,c925668d6427f84f,0b96ab43224c9d33,2025-04-22 21:32:58.378378,NL,Organic,28
USR_1655,023792fc58f87165,c0bd5906dbb08b22,2025-04-23 15:05:13.513513,DE,Email,56
USR_1656,c6d750a181da7f0c,ad90e1a50f198da4,2025-04-24 08:37:28.648648,DE,Social Media,21
USR_1657,4ce12b022d9bce0f,03cfabce8dc822bb,2025-04-25 02:09:43.783783,NL,Paid Search,18
USR_1658,6d3f729c05ad6bfa,a140a2c107babac9,2025-04-25 19:41:58.918918,CH,Paid Search,45
USR_1659,b7d4bd79ac5ecf76,72b46c5433afd3c9,2025-04-26 13:14:14.054054,CH,Paid Search,41
USR_1660,e3b9f0ec2ad2d18f,a560feebbb89fdaa,2025-04-27 06:46:29.189189,NL,Social Media,52
USR_1661,3375b0b12b2c384b,b1bf18944b476592,2025-04-28 00:18:44.324324,TR,Paid Search,30
USR_1662,917617d9ac8eb573,26f2f3e87bf15b77,2025-04-28 17:50:59.459459,CH,Email,64
USR_1663,c3f8a6e76e17a35d,6a5e143dcd8760d1,2025-04-29 11:23:14.594594,DE,Paid Search,51
USR_1664,7f7031e9649b8c93,474e47d368130c4b,2025-04-30 04:55:29.729729,DE,Email,28
USR_1665,6b1b879c6208fef8,f61560e28d849bcb,2025-04-30 22:27:44.864864,DE,Referral,53
USR_1666,88950353fbacec81,c2563e75f927c498,2025-05-01 16:00:00.000000,DE,Organic,34
USR_1667,675c8b6aae65cf3f,2cc088cdd0b30a00,2025-05-02 09:32:15.135135,DE,Email,52
USR_1668,d0cc071376a9c369,188cca54a9637b62,2025-05-03 03:04:30.270270,DE,Organic,35
USR_1669,0e3ce1051a8da61e,581f211cb15a9641,2025-05-03 20:36:45.405405,DE,Referral,57
USR_1670,4e6c21d4b7a77032,ba6643c9ee6e51a6,2025-05-04 14:09:00.540540,DE,Paid Search,39
USR_1671,1a195cd698ae5031,d9de17ccc385537c,2025-05-05 07:41:15.675675,UK,Referral,41
USR_1672,f06875d5a8cd232f,8bb68be5bb228c55,2025-05-06 01:13:30.810810,DE,Referral,36
USR_1673,8345f32cb4f3857b,5325cf116ff6d005,2025-05-06 18:45:45.945945,NL,Referral,54
USR_1674,edfc9fc2e391b1ea,8297aafea293a9a4,2025-05-07 12:18:01.081081,NL,Referral,56
USR_1675,13ca719328ac8cac,f8c68d6a0d9211bc,2025-05-08 05:50:16.216216,TR,Paid Search,38
USR_1676,2f007f2e1f553229,dbeb46170ca84dd7,2025-05-08 23:22:31.351351,DE,Organic,25
USR_1677,a431cd672767d834,cfe287ee7b4994a1,2025-05-09 16:54:46.486486,NL,Paid Search,45
USR_1678,5345523829329f40,5ca922f9ac255673,2025-05-10 10:27:01.621621,TR,Organic,22
USR_1679,059a28b9d1adde90,cc9bdb1ce772d8d9,2025-05-11 03:59:16.756756,UK,Social Media,34
USR_1680,4afcc10690608036,999e6d96f86d819c,2025-05-11 21:31:31.891891,UK,Paid Search,54
USR_1681,04b41e3f0d911c7d,2cf89c38491ecf2b,2025-05-12 15:03:47.027027,DE,Email,53
USR_1682,0db24c7ce0b494dd,e05db0827242de9b,2025-05-13 08:36:02.162162,DE,Social Media,36
USR_1683,645bb5f3b6a7ca93,861144d65dcd1e78,2025-05-14 02:08:17.297297,CH,Referral,44
USR_1684,bfd65d69b1d25597,ce2c6c19fa30d372,2025-05-14 19:40:32.432432,TR,Organic,51
USR_1685,3f9fe9dc68b0638e,b0388463538ba626,2025-05-15 13:12:47.567567,CH,Referral,28
USR_1686,dc6666006eccbab0,f5efad8db602bcd5,2025-05-16 06:45:02.702702,CH,Email,62
USR_1687,4da6262df8b2ea12,702cf272029fbe4d,2025-05-17 00:17:17.837837,DE,Paid Search,64
USR_1688,aaa711d155276def,5975515a93f586d4,2025-05-17 17:49:32.972972,UK,Social Media,29
USR_1689,af71416130ce1ebd,cbfe01e68c04de65,2025-05-18 11:21:48.108108,DE,Referral,38
USR_1690,4d3ee79c6e101559,7c0b41f3a8acf9ee,2025-05-19 04:54:03.243243,NL,Organic,28
USR_1691,0820fa77ca93378a,aef444cfc932bf10,2025-05-19 22:26:18.378378,NL,Paid Search,56
USR_1692,2512c1fc31be363f,2f55cda54f451c18,2025-05-20 15:58:33.513513,NL,Paid Search,45
USR_1693,e2c244632924f2ca,a60f460b58050a1e,2025-05-21 09:30:48.648648,DE,Organic,22
USR_1694,5740ebfc86ab5121,6b6deb40b5fe1941,2025-05-22 03:03:03.783783,DE,Paid Search,34
USR_1695,e8aa5fa36d614b93,1b964ffcfcc62b1d,2025-05-22 20:35:18.918918,CH,Organic,37
USR_1696,66dd3b676c308ca3,89fad61163a0dc64,2025-05-23 14:07:34.054054,DE,Organic,58
USR_1697,3319070c53304f2f,64f1e2d95bc8c314,2025-05-24 07:39:49.189189,CH,Organic,63
USR_1698,9c6347eed04e678f,3d576ffdd3c0cbdd,2025-05-25 01:12:04.324324,DE,Email,29
USR_1699,99dcd69dff004983,110ec2b665efa77b,2025-05-25 18:44:19.459459,NL,Paid Search,23
USR_1700,b65a9da1481148ca,67a84946c8d8467e,2025-05-26 12:16:34.594594,NL,Email,34
USR_1701,7de6a0cbe8c2c268,390113254d4abff4,2025-05-27 05:48:49.729729,DE,Paid Search,36
USR_1702,e9fd0b8012a2cf27,6234b01d9e94b724,2025-05-27 23:21:04.864864,NL,Paid Search,43
USR_1703,850f6271df2d0855,4d150b05f4a3b73c,2025-05-28 16:53:20.000000,DE,Paid Search,61
USR_1704,adca9e08705167ef,baa543091845d836,2025-05-29 10:25:35.135135,DE,Paid Search,61
USR_1705,ed4b1616d42ebc54,5b3a7aca4c91390d,2025-05-30 03:57:50.270270,TR,Organic,49
USR_1706,f261022d0e66d4bb,b18c768a89badfc7,2025-05-30 21:30:05.405405,NL,Social Media,23
USR_1707,0e721b9e3111085b,0e8c82b3991719bb,2025-05-31 15:02:20.540540,UK,Organic,53
USR_1708,65421d21c840a953,7f42f1de5dc7ae4f,2025-06-01 08:34:35.675675,DE,Social Media,55
USR_1709,cba72f073e90f4cd,266a3b83ee1a3659,2025-06-02 02:06:50.810810,CH,Social Media,28
USR_1710,611f21d41ec05d8f,b6f0a246ea991ae2,2025-06-02 19:39:05.945945,UK,Organic,50
USR_1711,38068bab2719d176,1ae50f56b5e40902,2025-06-03 13:11:21.081081,CH,Organic,41
USR_1712,875e9048c22a96d2,b59f7543a0cc3d63,2025-06-04 06:43:36.216216,NL,Referral,40
USR_1713,128bbc544987e96e,dfef0e4a69356c79,2025-06-05 00:15:51.351351,NL,Paid Search,32
USR_1714,40a77ef49d800efe,e74ca5d576b92510,2025-06-05 17:48:06.486486,NL,Organic,44
USR_1715,7d505fab185d11a0,8a203e2bf3454fda,2025-06-06 11:20:21.621621,TR,Email,28
USR_1716,2c5e7c41f9482071,7bf2b0d0b92600f2,2025-06-07 04:52:36.756756,UK,Organic,34
USR_1717,3e61249675b88632,bf8b16a996376a71,2025-06-07 22:24:51.891891,TR,Social Media,31
USR_1718,6f38716fc0598d20,3bf73709f17781f4,2025-06-08 15:57:07.027027,DE,Email,44
USR_1719,aa33941d63e9c427,7db721f67a4a04e8,2025-06-09 09:29:22.162162,CH,Organic,35
USR_1720,6e91736bd9cae7e4,aec11b8ea01b57b1,2025-06-10 03:01:37.297297,TR,Organic,45
USR_1721,7134ccf3e5e36862,8bf37ea0ac8a5805,2025-06-10 20:33:52.432432,DE,Organic,64
USR_1722,141789d9d9aaab7b,33e09f3dc4859e7c,2025-06-11 14:06:07.567567,DE,Paid Search,64
USR_1723,d4041f06875807f2,5e2ad18ed6dcb489,2025-06-12 07:38:22.702702,CH,Organic,21
USR_1724,5710fd30af223567,ece0737e4547f997,2025-06-13 01:10:37.837837,CH,Social Media,24
USR_1725,97ce5567e5f25e20,717cc5b753bdf3fe,2025-06-13 18:42:52.972972,UK,Organic,62
USR_1726,64e58d58c9c71bf3,0f8b4bb7e3a29c47,2025-06-14 12:15:08.108108,DE,Paid Search,52
USR_1727,71ef5782127b9a59,2d2f341b78e2183e,2025-06-15 05:47:23.243243,UK,Email,26
USR_1728,d43f290e5d9c830b,23c7d803987358b9,2025-06-15 23:19:38.378378,DE,Referral,25
USR_1729,562637fb7066c91d,9b804a3297a18622,2025-06-16 16:51:53.513513,DE,Social Media,62
USR_1730,e4ff7ea5b99de469,7c842ebf479508e5,2025-06-17 10:24:08.648648,DE,Paid Search,34
USR_1731,a18befffbbc7d106,ac7d57a9f1353e90,2025-06-18 03:56:23.783783,UK,Social Media,34
USR_1732,0277cb496c22d206,1bbf49eb83f40ad8,2025-06-18 21:28:38.918918,CH,Paid Search,50
USR_1733,73c1acde1ea5271f,c8a32c9f7e88698c,2025-06-19 15:00:54.054054,NL,Paid Search,49
USR_1734,3203d4d9585bb73d,4e72b9c3c8307f24,2025-06-20 08:33:09.189189,NL,Organic,25
USR_1735,e1703ceaaca4beb2,5105c5b4575b0287,2025-06-21 02:05:24.324324,UK,Referral,36
USR_1736,ee609424a5bf09bf,5f8cec866677be20,2025-06-21 19:37:39.459459,NL,Paid Search,55
USR_1737,05a1fcd207a8ce3e,bb2d84d291c457cf,2025-06-22 13:09:54.594594,UK,Organic,20
USR_1738,7c9ccb8615fc35d5,4ab58ccc1560a7ac,2025-06-23 06:42:09.729729,NL,Paid Search,22
USR_1739,f979207883104d87,d021011268422436,2025-06-24 00:14:24.864864,NL,Paid Search,30
USR_1740,0e64f462acb9b3ac,401b38dcd44a340b,2025-06-24 17:46:40.000000,NL,Referral,64
USR_1741,792f4799525be387,dc3048f317ba6a4f,2025-06-25 11:18:55.135135,NL,Social Media,63
USR_1742,46f376ac54eb65c3,8366051abb7559ef,2025-06-26 04:51:10.270270,CH,Referral,48
USR_1743,abe48e95d3366718,cfca686af72b641d,2025-06-26 22:23:25.405405,NL,Organic,33
USR_1744,6dc4ce2cf8a0c26b,2eb61c84d989c032,2025-06-27 15:55:40.540540,DE,Paid Search,49
USR_1745,b4f25a3793ee1f93,36f9662404d979da,2025-06-28 09:27:55.675675,UK,Paid Search,39
USR_1746,aa1552e134147f48,6a34e31ae4aa8fc3,2025-06-29 03:00:10.810810,NL,Organic,46
USR_1747,67c029322c084d3b,64db178b5800694e,2025-06-29 20:32:25.945945,NL,Organic,39
USR_1748,81eed9f6346477fd,90282116c5278685,2025-06-30 14:04:41.081081,TR,Referral,60
USR_1749,49541f2732ef1693,6ac2df53cac9bfd5,2025-07-01 07:36:56.216216,CH,Organic,20
USR_1750,bb8f486efb91362e,00ac084e10171b0a,2025-07-02 01:09:11.351351,DE,Paid Search,27
USR_1751,6fd682a0a7bc9f33,5e4ddcb863a56d9b,2025-07-02 18:41:26.486486,TR,Organic,59
USR_1752,d5195cedb3cad50c,2cc9fd493960de7b,2025-07-03 12:13:41.621621,CH,Organic,38
USR_1753,8c4a9eaa5b0bf194,94e2e35ac76c3ca1,2025-07-04 05:45:56.756756,NL,Organic,33
USR_1754,a8294a8a4e41112d,8c4f1c6fea1ccb63,2025-07-04 23:18:11.891891,DE,Email,29
USR_1755,d7854128fd28efa2,a23fd96b441af0fe,2025-07-05 16:50:27.027027,UK,Referral,19
USR_1756,234ddc2a4411c497,f6435288f1f70ee5,2025-07-06 10:22:42.162162,CH,Email,58
USR_1757,908dff9fbe208362,9db5ddfcf56df685,2025-07-07 03:54:57.297297,NL,Paid Search,41
USR_1758,84821b8c86063e48,9917279d83c83ed1,2025-07-07 21:27:12.432432,UK,Organic,52
USR_1759,2c9768e7c1d0843c,e8ffd0d91cd2ab76,2025-07-08 14:59:27.567567,UK,Paid Search,47
USR_1760,d283c33abcc2c811,49abe1c9822ba3c6,2025-07-09 08:31:42.702702,DE,Paid Search,47
