user_id,user_name_hashed,email_hashed,signup_date,country,acquisition_channel,age,total_orders,lifetime_value_ltv,last_order_date,first_order_date,recency_days,is_churned
USR_1286,02c0ac548a286ed3,9885907b08badb47,2024-07-27 23:44:08.648648,NL,Organic,31,5,5033.45,2026-01-03 00:40:54.250850,2024-11-01 23:12:28.229645,178,0
USR_1287,30209fc9305dee98,2711cbedd08fc3b0,2024-07-28 17:16:23.783783,NL,Paid Search,53,5,5501.71,2026-06-29 02:52:32.790558,2024-12-02 22:46:50.002000,1,0
USR_1288,7ee67b72259a34cc,1967aef27bb937c0,2024-07-29 10:48:38.918918,DE,Organic,25,5,3439.57,2026-03-25 21:14:04.728945,2024-04-10 17:02:18.987797,97,0
USR_1289,fa2391be820a07f2,887eaf6236b766a8,2024-07-30 04:20:54.054054,CH,Organic,52,1,1217.92,2024-02-25 02:48:13.538707,2024-02-25 02:48:13.538707,856,1
USR_1290,4cbbd88c5f646a90,7e943f2151b0cf76,2024-07-30 21:53:09.189189,DE,Paid Search,36,3,2727.78,2025-06-18 11:03:23.800760,2025-02-12 05:50:33.966793,377,1
USR_1291,21a69e4babdb3283,071254c6c5d28925,2024-07-31 15:25:24.324324,DE,Organic,47,2,3111.67,2026-01-11 03:01:28.577715,2025-06-19 08:10:51.010202,170,0
USR_1292,225b35209b8def44,1ab3750b84b48ae1,2024-08-01 08:57:39.459459,UK,Social Media,31,1,781.04,2025-03-09 18:26:43.040608,2025-03-09 18:26:43.040608,478,1
USR_1293,d289fae352ed5b3f,09435b5ede336855,2024-08-02 02:29:54.594594,NL,Social Media,37,6,4399.24,2026-05-11 04:22:07.945589,2025-04-24 12:54:17.931586,50,0
USR_1294,9cc9d6d4194c5900,381a18bac6217c0b,2024-08-02 20:02:09.729729,DE,Referral,42,3,2374.47,2025-11-26 00:06:54.802960,2024-04-21 06:31:45.501100,216,1
USR_1295,fea4e485e5c0cc7f,640eb661486a75ae,2024-08-03 13:34:24.864864,NL,Organic,57,7,6153.04,2025-11-29 12:36:43.640728,2024-05-13 15:05:04.620924,213,1
USR_1296,1c5188a1f862fc67,53378002092b4700,2024-08-04 07:06:40.000000,UK,Organic,41,1,1459.62,2026-05-28 18:51:12.134426,2026-05-28 18:51:12.134426,33,0
USR_1297,738c577aee5e904a,57d51f1ed1ef117d,2024-08-05 00:38:55.135135,DE,Organic,31,5,3927.76,2026-03-21 20:03:47.565513,2025-02-28 10:31:42.620524,101,0
USR_1298,0a63f815ab0e6bd3,dbcd4ae09d58b80f,2024-08-05 18:11:10.270270,CH,Social Media,43,4,2175.46,2025-05-21 11:18:22.540508,2024-05-13 02:24:36.295259,405,1
USR_1299,6cc7e24231eea11c,4e32991051a7208b,2024-08-06 11:43:25.405405,DE,Social Media,55,4,4072.4,2026-05-26 07:42:19.947989,2024-08-01 00:29:22.912582,35,0
USR_1300,7ac2ee89a5dea165,16a62d1d06060f6e,2024-08-07 05:15:40.540540,DE,Organic,40,2,998.47,2026-02-07 18:19:30.954190,2024-05-01 20:01:12.014402,143,0
USR_1301,a10450a87dc3ceb1,cfc95b11a6c3f21c,2024-08-07 22:47:55.675675,NL,Email,39,2,1952.34,2026-02-01 18:40:49.929986,2025-03-28 10:16:43.880776,149,0
USR_1302,b5a03b359981032b,70de184e99ef87a3,2024-08-08 16:20:10.810810,NL,Organic,36,4,1917.2,2025-04-09 18:01:04.812962,2024-02-16 20:14:09.769953,447,1
USR_1303,4fd492b64373b113,d7b86f599ada4157,2024-08-09 09:52:25.945945,CH,Paid Search,63,4,1704.66,2026-02-14 15:05:39.187837,2024-05-15 17:46:57.923584,136,0
USR_1304,9c4ed41eb030ea6f,b68cd6b1c40696ea,2024-08-10 03:24:41.081081,CH,Social Media,20,3,1690.9,2025-10-07 21:23:00.516103,2024-06-29 06:40:06.721344,266,1
USR_1305,7a12a66cf12565e2,40f32799f19a24b2,2024-08-10 20:56:56.216216,TR,Referral,59,6,4279.11,2026-06-04 11:23:50.926185,2024-03-04 13:35:46.749349,26,0
USR_1306,29f2cdb2d14497da,5a3bb0d3e178ddf0,2024-08-11 14:29:11.351351,NL,Social Media,36,4,3204.16,2026-06-25 18:36:13.394678,2026-03-07 13:51:02.772554,5,0
USR_1307,ec46104fe62593b8,53e3b60c2dbe8fba,2024-08-12 08:01:26.486486,NL,Referral,26,4,3136.92,2026-01-31 17:19:53.278655,2024-11-01 06:18:30.462092,150,0
USR_1308,62ce7af76897d2c7,30e8c6f76d8f7826,2024-08-13 01:33:41.621621,UK,Paid Search,45,5,5775.06,2026-05-03 18:55:31.386277,2024-04-24 06:21:06.013202,58,0
USR_1309,c18a38ea083a057e,1c47a38b98b34f1b,2024-08-13 19:05:56.756756,DE,Referral,37,6,3255.7,2026-04-02 23:34:39.055811,2024-03-08 06:19:05.029005,89,0
USR_1310,572f11adf042ab6e,c3298fec6c6210cf,2024-08-14 12:38:11.891891,NL,Organic,62,3,2948.69,2025-03-12 09:49:04.668933,2024-06-05 20:45:50.950190,475,1
USR_1311,1134a98f10578c33,a1d262349e73f292,2024-08-15 06:10:27.027027,DE,Referral,24,2,882.45,2025-10-20 05:07:21.448289,2024-06-03 18:03:57.647529,253,1
USR_1312,e86fd37a1d589309,a5771fcd0436ba9d,2024-08-15 23:42:42.162162,DE,Paid Search,31,4,4422.91,2025-06-05 14:38:34.542908,2024-03-17 18:27:34.890978,390,1
USR_1313,9524983447ebdd5c,169f1b5caf1ecc95,2024-08-16 17:14:57.297297,TR,Referral,26,6,4823.91,2026-01-02 16:13:55.367073,2024-05-14 16:26:01.272254,179,0
USR_1314,d81794f47b6d222d,7c12e633236cb2ef,2024-08-17 10:47:12.432432,UK,Paid Search,36,6,4579.87,2025-07-31 05:41:38.179635,2024-02-11 21:56:25.397079,334,1
USR_1315,99d46f9366afae2d,2c1b7c78cb950982,2024-08-18 04:19:27.567567,CH,Social Media,64,1,864.85,2025-02-14 08:32:27.269453,2025-02-14 08:32:27.269453,501,1
USR_1316,bf92a833490d9136,866e735cd0086b18,2024-08-18 21:51:42.702702,NL,Paid Search,31,5,3472.53,2025-10-28 03:14:26.333266,2024-06-27 08:11:42.860572,245,1
USR_1317,3b9fe32ca2c3e32c,4908ba283b3f5b9d,2024-08-19 15:23:57.837837,DE,Social Media,55,4,2828.82,2025-11-23 00:17:34.290858,2024-04-08 10:06:56.243248,219,1
USR_1318,0d6d81760e31433d,99683b8abc69319a,2024-08-20 08:56:12.972972,DE,Organic,53,2,865.44,2025-07-31 14:08:37.063412,2024-06-04 19:24:54.298859,334,1
USR_1319,245c30acba918765,3d31e86b904cb85e,2024-08-21 02:28:28.108108,DE,Organic,57,1,623.59,2025-06-11 18:30:45.009001,2025-06-11 18:30:45.009001,384,1
USR_1320,31fbbcbf4b040742,91ab2bbad0ffa10c,2024-08-21 20:00:43.243243,NL,Organic,34,4,3431.88,2025-12-15 04:37:23.968793,2024-11-21 03:42:57.395479,197,1
USR_1321,499e4424eb1b0076,6fb52215654cf1fc,2024-08-22 13:32:58.378378,CH,Organic,47,5,2461.89,2026-06-18 00:42:37.951590,2024-02-01 04:13:29.441888,12,0
USR_1322,45bf330a1777f677,6b060e8a571bb354,2024-08-23 07:05:13.513513,CH,Referral,26,1,301.61,2025-08-03 18:11:27.017403,2025-08-03 18:11:27.017403,331,1
USR_1323,375b09c8127b55e7,1abc9dc7168c4be9,2024-08-24 00:37:28.648648,DE,Organic,50,2,1170.4,2025-10-05 06:00:38.887777,2024-02-09 23:28:01.536307,268,1
USR_1324,2f931a6e43682f96,70d53b393527b827,2024-08-24 18:09:43.783783,TR,Email,42,4,3608.21,2026-05-27 21:43:44.924985,2024-04-16 04:00:31.686337,34,0
USR_1325,1bb59dd4451afac7,c97a6fdf03d9b914,2024-08-25 11:41:58.918918,CH,Paid Search,31,4,2472.66,2025-05-13 08:57:48.213642,2024-02-28 15:18:02.376475,413,1
USR_1326,f1f4fae502adbbe3,ba12e09a8f9acf38,2024-08-26 05:14:14.054054,CH,Organic,28,8,6361.78,2025-12-21 12:43:03.876775,2024-02-05 22:17:44.372874,191,1
USR_1327,20819f83b3fee3fe,3ab6f082ae6657e9,2024-08-26 22:46:29.189189,CH,Referral,52,4,3576.35,2025-10-17 17:58:29.261852,2024-11-06 21:30:12.602520,256,1
USR_1328,35fa7c5d24b143bf,a3e0fee52b4eada0,2024-08-27 16:18:44.324324,NL,Social Media,58,3,509.31,2026-06-19 23:11:01.812362,2025-09-15 04:22:42.512502,11,0
USR_1329,4a782ee6a8e21213,3b4bd9542329356b,2024-08-28 09:50:59.459459,DE,Paid Search,31,6,7585.82,2026-04-12 15:56:38.359671,2024-06-23 19:41:54.022804,79,0
USR_1330,924d5e0ec610d20a,fec096267d48351f,2024-08-29 03:23:14.594594,NL,Social Media,47,5,1743.34,2025-10-14 01:15:10.982196,2024-04-05 14:31:05.173034,259,1
USR_1331,4e7376a550516279,769f467453f62ff3,2024-08-29 20:55:29.729729,UK,Social Media,58,1,933.09,2025-04-21 00:24:29.093818,2025-04-21 00:24:29.093818,435,1
USR_1332,9522d25caf270bea,cfa8a0ea2ed34e1f,2024-08-30 14:27:44.864864,DE,Organic,21,4,4129.56,2026-05-24 00:46:57.203440,2024-07-13 00:12:23.188637,37,0
USR_1333,57c16bb59060e682,2ddf001de1bf973e,2024-08-31 08:00:00.000000,DE,Email,21,6,4223.46,2026-02-06 04:18:05.977195,2025-02-21 05:18:35.503100,144,0
USR_1334,82574d3978a5696f,c73546f3547e5b65,2024-09-01 01:32:15.135135,DE,Email,45,6,4014.42,2026-06-28 22:39:03.348669,2024-05-25 10:08:57.227445,2,0
USR_1335,04ab6b325c72cca1,1b88125c91eafbe5,2024-09-01 19:04:30.270270,DE,Social Media,25,5,4293.81,2026-05-07 03:11:50.782156,2024-07-05 02:05:18.303660,54,0
USR_1336,c73e3115c9bea5cf,b06ea16e80c471fa,2024-09-02 12:36:45.405405,UK,Organic,19,4,2789.27,2026-02-14 06:38:40.304060,2025-01-21 01:30:44.288857,136,0
USR_1337,0b72fcac5cb1184d,1e20a369e3285eea,2024-09-03 06:09:00.540540,CH,Social Media,58,5,4216.68,2026-01-23 14:59:18.951790,2024-04-13 16:51:39.499899,158,0
USR_1338,7be32273adf6d4fc,91c34cd2735cda84,2024-09-03 23:41:15.675675,NL,Organic,63,6,3390.74,2026-04-05 19:10:30.126025,2024-03-27 19:16:33.078615,86,0
USR_1339,771067e10de2e3b4,6c1771d07ba4db25,2024-09-04 17:13:30.810810,DE,Organic,39,6,6214.4,2025-12-23 23:51:56.063212,2024-08-09 19:43:55.007001,189,1
USR_1340,0cecfa3e02010ed5,c1103defbbda88fa,2024-09-05 10:45:45.945945,NL,Organic,58,3,1021.09,2025-03-30 00:18:08.857771,2024-05-06 18:18:56.387277,457,1
USR_1341,8e6b9d6dbbbf3a70,7602c281d0c89fbe,2024-09-06 04:18:01.081081,NL,Paid Search,33,3,2890.15,2025-11-17 00:38:53.266653,2024-03-02 02:26:54.562912,225,1
USR_1342,39e8d284220f6477,0efb6cb2cc5fa68e,2024-09-06 21:50:16.216216,DE,Referral,46,5,5110.95,2025-08-29 19:28:04.416883,2024-09-05 22:21:29.057811,305,1
USR_1343,ef215416b28c5537,4fefbcad5e965361,2024-09-07 15:22:31.351351,NL,Social Media,47,3,2359.71,2026-06-27 21:18:06.697339,2025-05-09 20:27:59.375875,3,0
USR_1344,b40a91be874292a6,4f7836517287e391,2024-09-08 08:54:46.486486,NL,Social Media,29,6,4000.14,2025-09-11 11:39:24.232846,2024-04-19 03:49:52.198439,292,1
USR_1345,2c480574e1decacb,c8fc1f91f02a3d27,2024-09-09 02:27:01.621621,CH,Paid Search,52,0,0.0,,,999,1
USR_1346,492bdf798ccfdf15,ad5c4b1d362e44a1,2024-09-09 19:59:16.756756,CH,Paid Search,28,3,1870.11,2025-11-07 12:30:23.404680,2025-08-27 04:05:42.788557,235,1
USR_1347,fa9890a65f8597f5,bc878e8872c54656,2024-09-10 13:31:31.891891,DE,Paid Search,63,4,2626.46,2025-07-17 16:22:51.154230,2024-07-19 08:18:03.096619,348,1
USR_1348,1c8d283dc1babf20,7fdda95b375f6ed3,2024-09-11 07:03:47.027027,NL,Email,38,4,3719.38,2025-11-05 05:35:00.660132,2024-02-02 18:14:54.418883,237,1
USR_1349,6f8a0288bb185a53,e8769cb56caf6252,2024-09-12 00:36:02.162162,CH,Organic,38,1,1391.62,2025-02-04 16:10:27.965593,2025-02-04 16:10:27.965593,511,1
USR_1350,97a627abbfa051af,5ad90f68482eb4c1,2024-09-12 18:08:17.297297,NL,Referral,22,2,679.76,2024-12-15 23:25:08.701740,2024-08-20 09:13:21.520304,562,1
USR_1351,66989ca3dfbc3305,80433240f99bcb77,2024-09-13 11:40:32.432432,UK,Social Media,37,2,1851.91,2026-01-16 22:26:40.160032,2025-08-22 14:14:57.299459,165,0
USR_1352,f3f1c6685a64c5aa,48ca11a86f4ca75f,2024-09-14 05:12:47.567567,CH,Paid Search,54,1,1287.74,2026-04-22 16:45:36.547309,2026-04-22 16:45:36.547309,69,0
USR_1353,edf6ef8127fd6277,1380505ebb5d8a2c,2024-09-14 22:45:02.702702,DE,Social Media,20,2,731.06,2024-06-24 21:02:50.674134,2024-02-13 11:57:50.374074,736,1
USR_1354,a302b4fb4b764d03,9089d61c4cdc598b,2024-09-15 16:17:17.837837,DE,Paid Search,61,10,6478.57,2026-04-15 07:18:59.987997,2024-07-23 09:28:20.260052,76,0
USR_1355,23c75b6476621ddb,a2737f7a22fb6a8f,2024-09-16 09:49:32.972972,CH,Referral,50,1,725.7,2025-04-22 22:52:52.954590,2025-04-22 22:52:52.954590,434,1
USR_1356,ee160fd01e511c17,d5425260e1345c81,2024-09-17 03:21:48.108108,DE,Email,26,3,3118.22,2026-02-22 08:59:14.630926,2025-06-30 10:20:45.849169,128,0
USR_1357,307c83d8c915881f,b6550f4b420645a2,2024-09-17 20:54:03.243243,CH,Paid Search,26,3,4836.69,2026-05-30 00:25:38.227645,2024-09-28 19:35:16.503300,31,0
USR_1358,a7adbaaab73acd96,6b961a891c2b7469,2024-09-18 14:26:18.378378,TR,Organic,21,2,1393.77,2025-05-29 00:58:28.541708,2024-02-07 16:32:38.791758,397,1
USR_1359,44aecfe14081a100,714dcd58df26c735,2024-09-19 07:58:33.513513,CH,Social Media,52,3,2576.58,2024-12-31 02:45:20.704140,2024-10-01 19:24:37.015403,546,1
USR_1360,d12b622ffd97fe6f,ade191c4bb32f11a,2024-09-20 01:30:48.648648,NL,Email,34,4,3120.45,2025-11-01 21:18:41.264252,2024-04-14 05:32:07.825565,241,1
USR_1361,067ee7c441b5d847,0ea4c8a8374c940a,2024-09-20 19:03:03.783783,CH,Organic,51,2,1958.63,2026-04-14 01:44:33.894778,2024-06-07 10:47:15.927185,77,0
USR_1362,8b10b6aee533fd20,dc6438ad3622e4a3,2024-09-21 12:35:18.918918,NL,Social Media,41,5,4442.19,2025-12-01 06:51:38.059611,2024-05-23 15:54:02.808561,211,1
USR_1363,b20ac6a40d5586ca,6e852e5e2e98fe54,2024-09-22 06:07:34.054054,NL,Social Media,49,6,4339.33,2026-03-01 05:45:22.864572,2024-09-27 18:14:19.851970,121,0
USR_1364,4b72e4edf2664ece,cce6c4fbb7088f26,2024-09-22 23:39:49.189189,TR,Social Media,18,3,3619.04,2026-05-26 03:28:50.506101,2024-08-19 20:32:53.194638,35,0
USR_1365,3f6e9455cdf20524,a26e71c472c74d87,2024-09-23 17:12:04.324324,NL,Organic,25,5,2449.55,2025-09-21 20:55:21.304260,2024-05-12 17:57:37.411482,282,1
USR_1366,1127daddf9024fae,a68af2371b311734,2024-09-24 10:44:19.459459,TR,Social Media,62,10,7175.41,2026-05-16 19:33:50.086017,2024-02-22 19:52:50.794158,45,0
USR_1367,f635b7064eace55f,48082bfde9e2184e,2024-09-25 04:16:34.594594,TR,Email,40,7,4683.36,2026-05-09 01:40:14.642928,2024-07-21 23:40:24.724944,52,0
USR_1368,bab355dbbb72a8ad,2af5281d32e7c8d3,2024-09-25 21:48:49.729729,DE,Organic,64,6,4480.26,2026-05-18 22:15:43.388677,2024-03-23 18:06:15.915183,43,0
USR_1369,9f843f6d80690514,2c1533e39cda76e4,2024-09-26 15:21:04.864864,DE,Organic,57,2,1488.76,2025-08-07 10:54:45.297059,2024-12-07 12:37:35.491098,327,1
USR_1370,09c143e7ee91c6f9,f8bc7c921fbccbcb,2024-09-27 08:53:20.000000,DE,Email,29,6,4376.66,2026-06-16 14:54:42.416483,2024-08-02 14:30:47.889577,14,0
USR_1371,99f5427b725851af,57b9a8de1028f124,2024-09-28 02:25:35.135135,DE,Organic,29,4,2736.58,2026-06-09 05:28:05.857171,2024-06-13 18:52:55.835167,21,0
USR_1372,8b2542f015c6dcf6,3c6895181c445c63,2024-09-28 19:57:50.270270,DE,Referral,63,2,1990.49,2026-06-22 06:06:24.556911,2026-06-16 19:08:11.858371,8,0
USR_1373,a6994a4e5b090ce0,98625b064846a207,2024-09-29 13:30:05.405405,CH,Paid Search,64,1,1098.27,2025-08-10 14:57:35.251050,2025-08-10 14:57:35.251050,324,1
USR_1374,a033f0ee17655e28,d6e9b54191b0785e,2024-09-30 07:02:20.540540,DE,Organic,32,7,4629.86,2026-03-16 09:05:34.866973,2024-04-02 18:55:14.102820,106,0
USR_1375,a54520cf3912f4eb,124004c47707ea50,2024-10-01 00:34:35.675675,NL,Referral,58,5,3175.2,2026-01-23 23:26:17.835567,2024-04-01 04:53:49.125825,158,0
USR_1376,b4daa7d8fa83b7d6,60c58ab69a13686a,2024-10-01 18:06:50.810810,UK,Paid Search,36,2,1972.92,2026-04-29 05:04:45.897179,2025-06-20 17:58:46.545309,62,0
USR_1377,b19e7cc6e17b0ca9,f99f1bf77ea29a59,2024-10-02 11:39:05.945945,DE,Paid Search,43,5,3605.98,2026-06-06 05:38:45.345069,2024-03-17 01:33:37.123424,24,0
USR_1378,e1a93bceff99291d,13925ea6bafd7e2e,2024-10-03 05:11:21.081081,UK,Paid Search,46,1,211.08,2024-03-06 16:17:40.052010,2024-03-06 16:17:40.052010,846,1
USR_1379,6ea25e045a114444,491252916578ae43,2024-10-03 22:43:36.216216,DE,Social Media,39,2,2042.22,2024-09-24 18:24:59.339867,2024-07-02 23:23:25.001000,644,1
USR_1380,c158e3589c53b20a,cf5a449afe757d42,2024-10-04 16:15:51.351351,DE,Organic,57,4,5115.53,2025-09-15 00:09:13.070614,2025-01-23 08:26:07.033406,288,1
USR_1381,54c1b31608164bcd,896c344aeb56869a,2024-10-05 09:48:06.486486,CH,Paid Search,38,5,3321.38,2026-05-13 19:44:29.573914,2024-03-06 07:50:41.168233,48,0
USR_1382,e37292f99034ad4c,931f3ecf3e98dbe9,2024-10-06 03:20:21.621621,CH,Email,55,7,8077.53,2025-10-25 03:25:05.821164,2024-08-28 07:20:26.405281,248,1
USR_1383,fe63724441576b03,449903adf4819d76,2024-10-06 20:52:36.756756,UK,Organic,37,8,8380.36,2026-06-11 20:50:27.485497,2024-03-01 17:59:55.679135,19,0
USR_1384,778ef4040ab61b8d,03e80ff70e4ed00a,2024-10-07 14:24:51.891891,CH,Social Media,46,2,2296.13,2025-01-07 03:44:58.379675,2024-05-30 12:40:11.042208,539,1
USR_1385,1267cdbc78e503b1,6029a6ffef48e50f,2024-10-08 07:57:07.027027,UK,Paid Search,21,2,1612.81,2025-11-07 20:57:22.288457,2025-04-16 14:47:13.046609,235,1
USR_1386,32bea913f2cf7318,461b1a901c18f283,2024-10-09 01:29:22.162162,DE,Referral,24,9,6333.75,2026-06-12 13:44:25.253050,2024-04-18 15:09:23.872774,18,0
USR_1387,35ef51474e2d9e86,44cad5f43fe606b1,2024-10-09 19:01:37.297297,DE,Organic,45,7,6671.57,2026-06-23 20:07:49.533906,2024-08-08 18:22:58.355671,7,0
USR_1388,bcf9fef78d5ddd70,04103227e27e1ca7,2024-10-10 12:33:52.432432,UK,Email,45,1,981.94,2025-10-25 20:19:03.588717,2025-10-25 20:19:03.588717,248,1
USR_1389,8336217f140cb6b6,d77994c2173e1fee,2024-10-11 06:06:07.567567,UK,Paid Search,21,6,4468.14,2026-03-16 21:46:03.192638,2024-05-20 11:51:12.854570,106,0
USR_1390,a174a3f6411b78bd,7c1b2f2453d54d91,2024-10-11 23:38:22.702702,TR,Organic,39,3,855.24,2025-12-26 19:27:47.133426,2024-02-29 12:25:29.585917,186,1
USR_1391,02d0c47b216a18b9,5afbf9099e8417d8,2024-10-12 17:10:37.837837,NL,Organic,29,5,4205.84,2026-05-31 01:46:34.878975,2024-04-14 13:59:06.709341,30,0
USR_1392,410b532d3a49712c,b531afd96c9bc100,2024-10-13 10:42:52.972972,NL,Organic,62,1,1168.59,2025-02-14 04:18:57.827565,2025-02-14 04:18:57.827565,501,1
USR_1393,64c4d987f3bfcf18,0bbec6c0a7b23b52,2024-10-14 04:15:08.108108,UK,Paid Search,20,1,597.27,2026-05-29 15:58:39.343868,2026-05-29 15:58:39.343868,32,0
USR_1394,caa1bf796ee9de01,b1dd9063fc5dcd37,2024-10-14 21:47:23.243243,NL,Paid Search,39,1,1233.97,2024-08-01 04:42:52.354470,2024-08-01 04:42:52.354470,698,1
USR_1395,a84a580b28cb3728,804c54d51855bf2a,2024-10-15 15:19:38.378378,TR,Referral,61,3,4071.13,2026-04-30 23:19:40.316063,2024-08-02 10:17:18.447689,61,0
USR_1396,49d5b1ee1ba0e8c6,34cac699d6bba890,2024-10-16 08:51:53.513513,UK,Paid Search,19,1,784.18,2026-04-12 03:16:10.034006,2026-04-12 03:16:10.034006,79,0
USR_1397,c88a2ced8bd4ff42,d5e6acd91c5bfb3f,2024-10-17 02:24:08.648648,NL,Organic,41,3,1701.68,2026-02-09 12:34:25.373074,2025-01-25 15:21:29.777955,141,0
USR_1398,a6ce54ed1a0b0219,b14e4c43d517be1d,2024-10-17 19:56:23.783783,UK,Social Media,51,4,4387.82,2026-04-29 17:45:14.222844,2024-02-18 18:42:33.630726,62,0
USR_1399,95ff185f2ab5c26d,326d57d70a6872de,2024-10-18 13:28:38.918918,UK,Social Media,44,4,4059.57,2025-04-25 14:15:14.582916,2024-07-26 05:04:11.330266,431,1
USR_1400,91edacc0eb1d5b4c,776d63284900f72a,2024-10-19 07:00:54.054054,DE,Organic,58,6,4181.73,2025-04-29 15:25:31.746349,2024-02-13 03:30:51.490298,427,1
USR_1401,27cc11dc23a29b01,420b1706a77697b8,2024-10-20 00:33:09.189189,TR,Organic,18,4,3684.98,2026-05-24 17:40:54.970994,2025-09-11 03:12:25.349069,37,0
USR_1402,b5859b3be769b9b6,893d3288e1366eae,2024-10-20 18:05:24.324324,NL,Organic,25,3,2424.54,2026-05-24 05:00:26.645329,2024-02-16 03:20:12.002400,37,0
USR_1403,71a693eaf36356e1,b12483581ae4651b,2024-10-21 11:37:39.459459,UK,Social Media,40,5,3981.94,2026-01-23 19:12:48.393678,2024-02-06 15:11:42.140428,158,0
USR_1404,28be172f2bdc9ab0,25877c59a94fcc0c,2024-10-22 05:09:54.594594,NL,Social Media,55,5,4434.13,2026-02-26 01:42:32.910582,2024-02-17 17:21:36.979395,124,0
USR_1405,9fd896db9afa2fa5,8503873cfcf228dd,2024-10-22 22:42:09.729729,UK,Paid Search,23,3,3910.84,2024-11-03 04:46:54.322864,2024-09-08 22:10:49.569913,604,1
USR_1406,a7535319eba189a5,87b770470bf81097,2024-10-23 16:14:24.864864,NL,Referral,39,3,3795.19,2025-01-15 18:46:01.032206,2024-03-16 21:20:07.681536,531,1
USR_1407,defef5f81bd72320,5923e784fd26a331,2024-10-24 09:46:40.000000,DE,Referral,42,3,1910.68,2026-02-02 07:21:18.255651,2025-04-16 06:20:14.162832,148,0
USR_1408,774b76be9fba46f3,7350f50549a29cf8,2024-10-25 03:18:55.135135,TR,Social Media,35,3,2140.97,2026-04-21 15:24:39.895979,2024-05-07 02:45:55.271054,70,0
USR_1409,7cd096081209a08c,216c10b151fc5de1,2024-10-25 20:51:10.270270,DE,Referral,34,6,4207.95,2026-04-05 02:16:32.358471,2025-03-30 12:58:37.183436,86,0
USR_1410,683ad99f7a24d366,d1b0b8f71095142c,2024-10-26 14:23:25.405405,NL,Organic,29,2,1796.86,2025-12-04 06:40:58.571714,2025-05-24 15:21:12.494498,208,1
USR_1411,d67a2fdb2f3f17f6,758fd388305f35ec,2024-10-27 07:55:40.540540,TR,Organic,23,4,2829.22,2025-07-12 09:38:07.897579,2024-04-16 08:14:01.128225,353,1
USR_1412,61f6858135f0c172,f407265c9ced1040,2024-10-28 01:27:55.675675,TR,Organic,43,3,862.23,2025-12-08 16:18:14.618923,2024-04-27 14:37:25.409081,204,1
USR_1413,b8699eb40d558f41,42cf536fd550ac75,2024-10-28 19:00:10.810810,CH,Organic,44,8,6159.49,2026-05-24 09:13:56.087217,2024-04-24 02:07:36.571314,37,0
USR_1414,d6c55d938f7006f0,c9cd4c0f370db78b,2024-10-29 12:32:25.945945,CH,Paid Search,25,4,1950.2,2025-10-28 07:27:55.775155,2024-08-23 21:43:10.358071,245,1
USR_1415,499a40998acd8dfb,43a3d9c51fc255ee,2024-10-30 06:04:41.081081,NL,Email,36,5,3770.36,2025-07-14 03:53:02.316463,2024-06-17 15:49:43.556711,351,1
USR_1416,a2ae689e6559ebbf,4e3f2f35dbbf2ae1,2024-10-30 23:36:56.216216,DE,Organic,59,1,1518.07,2024-11-16 18:05:41.348269,2024-11-16 18:05:41.348269,591,1
USR_1417,6851f2470fd70936,cd402a0e32d41640,2024-10-31 17:09:11.351351,NL,Organic,18,1,1131.74,2024-03-18 02:54:33.774754,2024-03-18 02:54:33.774754,834,1
USR_1418,07bc9a6923a25968,275355b89467ccca,2024-11-01 10:41:26.486486,CH,Paid Search,46,5,5372.18,2025-08-18 13:04:40.136027,2024-03-24 11:00:13.682736,316,1
USR_1419,dcdd9ca0add8a47e,6143a6542b33a4a0,2024-11-02 04:13:41.621621,UK,Email,62,7,5312.28,2026-05-25 06:21:23.296659,2024-05-24 13:01:30.018003,36,0
USR_1420,2f920784bfefb251,99809ec6cf6f0eac,2024-11-02 21:45:56.756756,UK,Paid Search,52,6,3557.41,2026-04-17 14:14:22.732546,2024-02-22 07:12:22.468493,74,0
USR_1421,478ff552845552a3,6ef5ea9355102e68,2024-11-03 15:18:11.891891,UK,Paid Search,57,7,5489.02,2026-04-26 22:09:23.152630,2024-10-25 22:12:50.554110,65,0
USR_1422,3a46d312c733eab2,cf1e40787747bb87,2024-11-04 08:50:27.027027,DE,Organic,31,3,2327.87,2026-06-21 21:39:25.673134,2024-03-16 04:26:09.913982,9,0
USR_1423,a6669f601f0da6dc,2f1f78b805161a96,2024-11-05 02:22:42.162162,NL,Organic,52,4,5120.27,2026-01-15 08:25:15.183036,2024-10-09 13:18:12.458491,166,0
USR_1424,4b6c86def6434410,200508e840c271d9,2024-11-05 19:54:57.297297,DE,Email,62,6,2954.94,2026-05-05 21:37:24.688937,2024-04-17 13:48:27.221444,56,0
USR_1425,b4c2c10f592c0122,845e1a780afc2cd7,2024-11-06 13:27:12.432432,NL,Email,37,4,2372.14,2026-06-12 17:57:54.694938,2024-06-10 10:36:36.439287,18,0
USR_1426,3986bb98e0635327,430291597cba4b4a,2024-11-07 06:59:27.567567,NL,Organic,30,4,3028.61,2026-01-14 07:04:18.531706,2025-03-16 02:32:22.948589,167,0
USR_1427,46f68a37c3fc4e9a,3dbe46b7c936f3bc,2024-11-08 00:31:42.702702,UK,Email,55,4,3233.64,2026-05-26 20:22:48.273654,2024-03-31 16:13:20.800160,35,0
