item_id,order_id,product_id,quantity,unit_price,discount
ITM_5654,ORD_12839,PRD_135,1,449.86,0.0
ITM_5655,ORD_12840,PRD_103,1,370.74,0.0
ITM_5656,ORD_12840,PRD_104,1,301.61,0.0
ITM_5657,ORD_12840,PRD_101,1,195.76,0.0
ITM_5658,ORD_12841,PRD_126,1,200.2,0.0
ITM_5659,ORD_12841,PRD_122,1,390.69,0.2
ITM_5660,ORD_12841,PRD_142,2,368.74,0.2
ITM_5661,ORD_12842,PRD_110,1,68.9,0.05
ITM_5662,ORD_12843,PRD_148,2,15.93,0.05
ITM_5663,ORD_12843,PRD_138,2,106.49,0.0
ITM_5664,ORD_12844,PRD_117,1,357.97,0.0
ITM_5665,ORD_12844,PRD_145,1,243.68,0.1
ITM_5666,ORD_12844,PRD_148,1,15.93,0.1
ITM_5667,ORD_12845,PRD_147,1,286.89,0.05
ITM_5668,ORD_12845,PRD_113,1,334.87,0.1
ITM_5669,ORD_12846,PRD_115,1,416.58,0.0
ITM_5670,ORD_12846,PRD_103,1,370.74,0.05
ITM_5671,ORD_12846,PRD_138,1,106.49,0.2
ITM_5672,ORD_12847,PRD_123,1,105.96,0.0
ITM_5673,ORD_12847,PRD_146,1,234.53,0.0
ITM_5674,ORD_12848,PRD_121,1,276.8,0.05
ITM_5675,ORD_12848,PRD_133,2,277.96,0.1
ITM_5676,ORD_12848,PRD_106,1,342.0,0.0
ITM_5677,ORD_12849,PRD_146,1,234.53,0.1
ITM_5678,ORD_12849,PRD_144,2,483.86,0.0
ITM_5679,ORD_12850,PRD_121,1,276.8,0.0
ITM_5680,ORD_12850,PRD_124,1,425.13,0.0
ITM_5681,ORD_12851,PRD_123,2,105.96,0.2
ITM_5682,ORD_12851,PRD_149,2,194.72,0.0
ITM_5683,ORD_12852,PRD_121,2,276.8,0.1
ITM_5684,ORD_12852,PRD_122,2,390.69,0.05
ITM_5685,ORD_12852,PRD_116,1,205.02,0.0
ITM_5686,ORD_12853,PRD_107,1,140.95,0.0
ITM_5687,ORD_12853,PRD_147,1,286.89,0.0
ITM_5688,ORD_12853,PRD_148,2,15.93,0.0
ITM_5689,ORD_12854,PRD_105,1,440.05,0.0
ITM_5690,ORD_12854,PRD_104,1,301.61,0.05
ITM_5691,ORD_12854,PRD_136,2,490.78,0.0
ITM_5692,ORD_12855,PRD_107,2,140.95,0.05
ITM_5693,ORD_12855,PRD_139,1,490.76,0.2
ITM_5694,ORD_12855,PRD_128,2,274.02,0.0
ITM_5695,ORD_12856,PRD_147,1,286.89,0.0
ITM_5696,ORD_12856,PRD_140,2,234.89,0.0
ITM_5697,ORD_12856,PRD_144,2,483.86,0.0
ITM_5698,ORD_12857,PRD_125,1,82.01,0.05
ITM_5699,ORD_12857,PRD_111,2,177.48,0.0
ITM_5700,ORD_12858,PRD_142,2,368.74,0.0
ITM_5701,ORD_12858,PRD_103,1,370.74,0.05
ITM_5702,ORD_12858,PRD_116,2,205.02,0.05
ITM_5703,ORD_12859,PRD_126,2,200.2,0.05
ITM_5704,ORD_12859,PRD_115,2,416.58,0.0
ITM_5705,ORD_12860,PRD_113,1,334.87,0.2
ITM_5706,ORD_12860,PRD_116,2,205.02,0.0
ITM_5707,ORD_12861,PRD_128,1,274.02,0.0
ITM_5708,ORD_12861,PRD_118,1,247.2,0.0
ITM_5709,ORD_12861,PRD_112,1,324.51,0.1
ITM_5710,ORD_12862,PRD_130,2,319.15,0.0
ITM_5711,ORD_12862,PRD_147,1,286.89,0.1
ITM_5712,ORD_12862,PRD_149,2,194.72,0.0
ITM_5713,ORD_12863,PRD_139,1,490.76,0.05
ITM_5714,ORD_12863,PRD_116,2,205.02,0.05
ITM_5715,ORD_12864,PRD_125,2,82.01,0.0
ITM_5716,ORD_12864,PRD_121,2,276.8,0.05
ITM_5717,ORD_12865,PRD_128,2,274.02,0.1
ITM_5718,ORD_12865,PRD_101,2,195.76,0.05
ITM_5719,ORD_12865,PRD_146,2,234.53,0.05
ITM_5720,ORD_12866,PRD_140,1,234.89,0.05
ITM_5721,ORD_12867,PRD_145,1,243.68,0.0
ITM_5722,ORD_12867,PRD_122,2,390.69,0.0
ITM_5723,ORD_12868,PRD_107,1,140.95,0.0
ITM_5724,ORD_12868,PRD_140,1,234.89,0.05
ITM_5725,ORD_12869,PRD_120,2,127.19,0.0
ITM_5726,ORD_12869,PRD_148,1,15.93,0.0
ITM_5727,ORD_12869,PRD_146,1,234.53,0.0
ITM_5728,ORD_12870,PRD_140,1,234.89,0.0
ITM_5729,ORD_12870,PRD_117,2,357.97,0.05
ITM_5730,ORD_12871,PRD_148,2,15.93,0.05
ITM_5731,ORD_12871,PRD_129,2,348.15,0.0
ITM_5732,ORD_12872,PRD_103,1,370.74,0.1
ITM_5733,ORD_12872,PRD_112,2,324.51,0.0
ITM_5734,ORD_12872,PRD_144,1,483.86,0.05
ITM_5735,ORD_12873,PRD_119,1,38.34,0.0
ITM_5736,ORD_12873,PRD_149,1,194.72,0.1
ITM_5737,ORD_12874,PRD_119,1,38.34,0.05
ITM_5738,ORD_12874,PRD_109,2,47.43,0.1
ITM_5739,ORD_12874,PRD_137,2,202.01,0.1
ITM_5740,ORD_12875,PRD_146,2,234.53,0.0
ITM_5741,ORD_12875,PRD_131,2,479.39,0.05
ITM_5742,ORD_12875,PRD_112,1,324.51,0.0
ITM_5743,ORD_12876,PRD_135,1,449.86,0.05
ITM_5744,ORD_12877,PRD_150,1,32.57,0.0
ITM_5745,ORD_12878,PRD_104,1,301.61,0.05
ITM_5746,ORD_12879,PRD_109,1,47.43,0.1
ITM_5747,ORD_12879,PRD_148,2,15.93,0.05
ITM_5748,ORD_12879,PRD_122,2,390.69,0.1
ITM_5749,ORD_12880,PRD_110,2,68.9,0.0
ITM_5750,ORD_12881,PRD_103,1,370.74,0.0
ITM_5751,ORD_12882,PRD_103,1,370.74,0.0
ITM_5752,ORD_12882,PRD_148,2,15.93,0.1
ITM_5753,ORD_12882,PRD_139,1,490.76,0.05
ITM_5754,ORD_12883,PRD_150,2,32.57,0.1
ITM_5755,ORD_12884,PRD_121,1,276.8,0.0
ITM_5756,ORD_12885,PRD_149,2,194.72,0.05
ITM_5757,ORD_12885,PRD_107,1,140.95,0.0
ITM_5758,ORD_12886,PRD_125,2,82.01,0.0
ITM_5759,ORD_12887,PRD_142,1,368.74,0.0
ITM_5760,ORD_12888,PRD_136,1,490.78,0.0
ITM_5761,ORD_12889,PRD_144,1,483.86,0.0
ITM_5762,ORD_12890,PRD_125,2,82.01,0.0
ITM_5763,ORD_12891,PRD_142,1,368.74,0.1
ITM_5764,ORD_12892,PRD_132,1,475.04,0.0
ITM_5765,ORD_12893,PRD_148,1,15.93,0.0
ITM_5766,ORD_12893,PRD_139,2,490.76,0.0
ITM_5767,ORD_12894,PRD_144,1,483.86,0.0
ITM_5768,ORD_12894,PRD_149,1,194.72,0.1
ITM_5769,ORD_12895,PRD_143,2,480.47,0.05
ITM_5770,ORD_12895,PRD_118,1,247.2,0.2
ITM_5771,ORD_12896,PRD_145,2,243.68,0.0
ITM_5772,ORD_12896,PRD_117,2,357.97,0.0
ITM_5773,ORD_12897,PRD_113,2,334.87,0.0
ITM_5774,ORD_12898,PRD_128,1,274.02,0.0
ITM_5775,ORD_12898,PRD_111,2,177.48,0.0
ITM_5776,ORD_12898,PRD_130,1,319.15,0.05
ITM_5777,ORD_12899,PRD_126,1,200.2,0.05
ITM_5778,ORD_12899,PRD_136,2,490.78,0.0
ITM_5779,ORD_12899,PRD_111,2,177.48,0.2
ITM_5780,ORD_12900,PRD_108,1,488.25,0.0
ITM_5781,ORD_12900,PRD_118,1,247.2,0.05
ITM_5782,ORD_12900,PRD_123,1,105.96,0.0
ITM_5783,ORD_12901,PRD_145,2,243.68,0.0
ITM_5784,ORD_12902,PRD_139,2,490.76,0.0
ITM_5785,ORD_12902,PRD_123,1,105.96,0.05
ITM_5786,ORD_12903,PRD_133,1,277.96,0.0
ITM_5787,ORD_12903,PRD_111,2,177.48,0.05
ITM_5788,ORD_12904,PRD_124,2,425.13,0.0
ITM_5789,ORD_12905,PRD_149,1,194.72,0.2
ITM_5790,ORD_12905,PRD_111,1,177.48,0.0
ITM_5791,ORD_12905,PRD_118,1,247.2,0.2
ITM_5792,ORD_12906,PRD_150,1,32.57,0.05
ITM_5793,ORD_12907,PRD_102,1,70.94,0.0
ITM_5794,ORD_12907,PRD_108,2,488.25,0.2
ITM_5795,ORD_12907,PRD_109,2,47.43,0.0
ITM_5796,ORD_12908,PRD_138,2,106.49,0.05
ITM_5797,ORD_12908,PRD_129,2,348.15,0.0
ITM_5798,ORD_12908,PRD_123,2,105.96,0.0
ITM_5799,ORD_12909,PRD_139,1,490.76,0.05
ITM_5800,ORD_12909,PRD_104,2,301.61,0.0
ITM_5801,ORD_12909,PRD_145,2,243.68,0.2
ITM_5802,ORD_12910,PRD_135,1,449.86,0.0
ITM_5803,ORD_12911,PRD_102,1,70.94,0.0
ITM_5804,ORD_12911,PRD_135,2,449.86,0.1
ITM_5805,ORD_12912,PRD_108,2,488.25,0.0
ITM_5806,ORD_12912,PRD_125,2,82.01,0.0
ITM_5807,ORD_12912,PRD_122,2,390.69,0.0
ITM_5808,ORD_12913,PRD_120,1,127.19,0.0
ITM_5809,ORD_12914,PRD_126,1,200.2,0.2
ITM_5810,ORD_12914,PRD_108,2,488.25,0.0
ITM_5811,ORD_12914,PRD_117,1,357.97,0.2
ITM_5812,ORD_12915,PRD_102,2,70.94,0.05
ITM_5813,ORD_12915,PRD_115,1,416.58,0.05
ITM_5814,ORD_12916,PRD_139,1,490.76,0.0
ITM_5815,ORD_12916,PRD_137,2,202.01,0.05
ITM_5816,ORD_12916,PRD_136,2,490.78,0.0
ITM_5817,ORD_12917,PRD_118,1,247.2,0.0
ITM_5818,ORD_12917,PRD_140,2,234.89,0.05
ITM_5819,ORD_12918,PRD_133,2,277.96,0.0
ITM_5820,ORD_12919,PRD_127,1,406.83,0.0
ITM_5821,ORD_12919,PRD_105,2,440.05,0.0
ITM_5822,ORD_12919,PRD_121,2,276.8,0.0
ITM_5823,ORD_12920,PRD_123,2,105.96,0.0
ITM_5824,ORD_12921,PRD_140,1,234.89,0.0
ITM_5825,ORD_12921,PRD_102,1,70.94,0.05
ITM_5826,ORD_12922,PRD_141,2,490.78,0.05
ITM_5827,ORD_12922,PRD_146,2,234.53,0.0
ITM_5828,ORD_12923,PRD_129,2,348.15,0.0
ITM_5829,ORD_12924,PRD_139,2,490.76,0.0
ITM_5830,ORD_12924,PRD_107,2,140.95,0.0
ITM_5831,ORD_12925,PRD_146,2,234.53,0.0
ITM_5832,ORD_12925,PRD_136,1,490.78,0.1
ITM_5833,ORD_12926,PRD_124,1,425.13,0.0
ITM_5834,ORD_12926,PRD_112,2,324.51,0.05
ITM_5835,ORD_12926,PRD_125,2,82.01,0.0
ITM_5836,ORD_12927,PRD_111,1,177.48,0.05
ITM_5837,ORD_12927,PRD_131,1,479.39,0.0
ITM_5838,ORD_12928,PRD_108,2,488.25,0.0
ITM_5839,ORD_12928,PRD_105,1,440.05,0.0
ITM_5840,ORD_12928,PRD_133,2,277.96,0.0
ITM_5841,ORD_12929,PRD_142,2,368.74,0.0
ITM_5842,ORD_12930,PRD_141,2,490.78,0.05
ITM_5843,ORD_12930,PRD_123,2,105.96,0.0
ITM_5844,ORD_12931,PRD_104,1,301.61,0.05
ITM_5845,ORD_12932,PRD_148,2,15.93,0.2
ITM_5846,ORD_12932,PRD_101,2,195.76,0.0
ITM_5847,ORD_12932,PRD_150,2,32.57,0.2
ITM_5848,ORD_12933,PRD_115,2,416.58,0.0
ITM_5849,ORD_12933,PRD_149,2,194.72,0.0
ITM_5850,ORD_12933,PRD_142,1,368.74,0.0
ITM_5851,ORD_12934,PRD_102,2,70.94,0.05
ITM_5852,ORD_12934,PRD_113,2,334.87,0.0
ITM_5853,ORD_12934,PRD_126,1,200.2,0.0
ITM_5854,ORD_12935,PRD_106,2,342.0,0.1
ITM_5855,ORD_12936,PRD_142,2,368.74,0.0
ITM_5856,ORD_12936,PRD_109,2,47.43,0.0
ITM_5857,ORD_12937,PRD_139,2,490.76,0.0
ITM_5858,ORD_12937,PRD_124,2,425.13,0.0
ITM_5859,ORD_12938,PRD_134,2,91.22,0.0
ITM_5860,ORD_12939,PRD_128,2,274.02,0.1
ITM_5861,ORD_12939,PRD_147,2,286.89,0.0
ITM_5862,ORD_12940,PRD_142,1,368.74,0.0
ITM_5863,ORD_12941,PRD_129,1,348.15,0.05
ITM_5864,ORD_12941,PRD_134,1,91.22,0.05
ITM_5865,ORD_12941,PRD_101,1,195.76,0.05
ITM_5866,ORD_12942,PRD_113,2,334.87,0.1
ITM_5867,ORD_12942,PRD_138,2,106.49,0.0
ITM_5868,ORD_12942,PRD_129,2,348.15,0.0
ITM_5869,ORD_12943,PRD_123,2,105.96,0.0
ITM_5870,ORD_12944,PRD_106,2,342.0,0.0
ITM_5871,ORD_12944,PRD_120,2,127.19,0.0
ITM_5872,ORD_12944,PRD_123,1,105.96,0.1
ITM_5873,ORD_12945,PRD_110,2,68.9,0.0
ITM_5874,ORD_12946,PRD_148,2,15.93,0.0
ITM_5875,ORD_12946,PRD_118,2,247.2,0.0
ITM_5876,ORD_12947,PRD_130,2,319.15,0.0
ITM_5877,ORD_12947,PRD_140,2,234.89,0.05
ITM_5878,ORD_12948,PRD_150,1,32.57,0.2
ITM_5879,ORD_12949,PRD_128,2,274.02,0.0
ITM_5880,ORD_12950,PRD_146,2,234.53,0.0
ITM_5881,ORD_12950,PRD_117,1,357.97,0.2
ITM_5882,ORD_12951,PRD_136,2,490.78,0.05
ITM_5883,ORD_12951,PRD_123,1,105.96,0.0
ITM_5884,ORD_12952,PRD_122,1,390.69,0.05
ITM_5885,ORD_12953,PRD_133,2,277.96,0.2
ITM_5886,ORD_12953,PRD_101,2,195.76,0.05
ITM_5887,ORD_12953,PRD_125,1,82.01,0.05
ITM_5888,ORD_12954,PRD_124,2,425.13,0.05
ITM_5889,ORD_12954,PRD_138,1,106.49,0.05
ITM_5890,ORD_12954,PRD_133,1,277.96,0.05
ITM_5891,ORD_12955,PRD_145,1,243.68,0.05
ITM_5892,ORD_12956,PRD_128,2,274.02,0.05
ITM_5893,ORD_12956,PRD_115,1,416.58,0.0
ITM_5894,ORD_12957,PRD_122,1,390.69,0.0
ITM_5895,ORD_12957,PRD_116,1,205.02,0.0
ITM_5896,ORD_12958,PRD_141,2,490.78,0.2
ITM_5897,ORD_12958,PRD_150,2,32.57,0.0
ITM_5898,ORD_12959,PRD_133,1,277.96,0.0
ITM_5899,ORD_12960,PRD_148,1,15.93,0.0
ITM_5900,ORD_12961,PRD_106,2,342.0,0.2
ITM_5901,ORD_12962,PRD_127,2,406.83,0.0
ITM_5902,ORD_12962,PRD_106,2,342.0,0.0
ITM_5903,ORD_12962,PRD_119,1,38.34,0.05
ITM_5904,ORD_12963,PRD_106,2,342.0,0.0
ITM_5905,ORD_12963,PRD_103,2,370.74,0.05
ITM_5906,ORD_12963,PRD_140,1,234.89,0.0
ITM_5907,ORD_12964,PRD_135,1,449.86,0.0
ITM_5908,ORD_12965,PRD_135,1,449.86,0.0
ITM_5909,ORD_12965,PRD_128,1,274.02,0.0
ITM_5910,ORD_12965,PRD_131,1,479.39,0.05
ITM_5911,ORD_12966,PRD_127,1,406.83,0.0
ITM_5912,ORD_12966,PRD_126,1,200.2,0.0
ITM_5913,ORD_12966,PRD_130,1,319.15,0.0
ITM_5914,ORD_12967,PRD_132,2,475.04,0.0
ITM_5915,ORD_12968,PRD_145,1,243.68,0.0
ITM_5916,ORD_12968,PRD_129,1,348.15,0.0
ITM_5917,ORD_12969,PRD_108,1,488.25,0.0
ITM_5918,ORD_12970,PRD_141,1,490.78,0.0
ITM_5919,ORD_12970,PRD_146,2,234.53,0.0
ITM_5920,ORD_12970,PRD_126,2,200.2,0.0
ITM_5921,ORD_12971,PRD_136,2,490.78,0.0
ITM_5922,ORD_12971,PRD_102,1,70.94,0.0
ITM_5923,ORD_12972,PRD_114,2,425.06,0.05
ITM_5924,ORD_12973,PRD_115,1,416.58,0.2
ITM_5925,ORD_12974,PRD_142,2,368.74,0.0
ITM_5926,ORD_12974,PRD_104,2,301.61,0.0
ITM_5927,ORD_12975,PRD_124,1,425.13,0.0
ITM_5928,ORD_12975,PRD_110,2,68.9,0.2
ITM_5929,ORD_12975,PRD_122,2,390.69,0.0
ITM_5930,ORD_12976,PRD_113,2,334.87,0.0
ITM_5931,ORD_12976,PRD_136,1,490.78,0.0
ITM_5932,ORD_12977,PRD_120,2,127.19,0.0
ITM_5933,ORD_12977,PRD_109,2,47.43,0.0
ITM_5934,ORD_12977,PRD_148,2,15.93,0.0
ITM_5935,ORD_12978,PRD_120,1,127.19,0.05
ITM_5936,ORD_12978,PRD_102,1,70.94,0.05
ITM_5937,ORD_12979,PRD_107,2,140.95,0.0
ITM_5938,ORD_12979,PRD_112,1,324.51,0.1
ITM_5939,ORD_12980,PRD_131,1,479.39,0.0
ITM_5940,ORD_12980,PRD_145,1,243.68,0.05
ITM_5941,ORD_12981,PRD_149,2,194.72,0.0
ITM_5942,ORD_12982,PRD_142,1,368.74,0.05
ITM_5943,ORD_12983,PRD_114,2,425.06,0.1
ITM_5944,ORD_12983,PRD_148,2,15.93,0.0
ITM_5945,ORD_12984,PRD_121,2,276.8,0.1
ITM_5946,ORD_12985,PRD_102,1,70.94,0.05
ITM_5947,ORD_12985,PRD_123,2,105.96,0.1
ITM_5948,ORD_12985,PRD_133,2,277.96,0.0
ITM_5949,ORD_12986,PRD_134,1,91.22,0.05
ITM_5950,ORD_12987,PRD_130,1,319.15,0.2
ITM_5951,ORD_12987,PRD_130,1,319.15,0.0
ITM_5952,ORD_12987,PRD_128,1,274.02,0.1
ITM_5953,ORD_12988,PRD_121,1,276.8,0.0
ITM_5954,ORD_12988,PRD_101,1,195.76,0.0
ITM_5955,ORD_12988,PRD_135,2,449.86,0.0
ITM_5956,ORD_12989,PRD_119,1,38.34,0.0
ITM_5957,ORD_12990,PRD_126,2,200.2,0.05
ITM_5958,ORD_12990,PRD_142,1,368.74,0.1
ITM_5959,ORD_12990,PRD_112,2,324.51,0.0
ITM_5960,ORD_12991,PRD_131,2,479.39,0.05
ITM_5961,ORD_12991,PRD_130,1,319.15,0.0
ITM_5962,ORD_12991,PRD_142,1,368.74,0.0
ITM_5963,ORD_12992,PRD_140,2,234.89,0.0
ITM_5964,ORD_12993,PRD_142,2,368.74,0.0
ITM_5965,ORD_12994,PRD_143,2,480.47,0.1
ITM_5966,ORD_12994,PRD_119,2,38.34,0.0
ITM_5967,ORD_12995,PRD_115,2,416.58,0.0
ITM_5968,ORD_12995,PRD_121,1,276.8,0.05
ITM_5969,ORD_12995,PRD_105,1,440.05,0.2
ITM_5970,ORD_12996,PRD_149,1,194.72,0.2
ITM_5971,ORD_12996,PRD_133,2,277.96,0.05
ITM_5972,ORD_12997,PRD_128,1,274.02,0.0
ITM_5973,ORD_12998,PRD_125,1,82.01,0.0
ITM_5974,ORD_12998,PRD_140,1,234.89,0.0
ITM_5975,ORD_12999,PRD_132,2,475.04,0.2
ITM_5976,ORD_13000,PRD_135,1,449.86,0.0
ITM_5977,ORD_13001,PRD_119,1,38.34,0.0
ITM_5978,ORD_13002,PRD_122,2,390.69,0.0
ITM_5979,ORD_13002,PRD_137,1,202.01,0.0
ITM_5980,ORD_13003,PRD_110,1,68.9,0.05
ITM_5981,ORD_13003,PRD_141,1,490.78,0.05
ITM_5982,ORD_13003,PRD_140,1,234.89,0.0
ITM_5983,ORD_13004,PRD_105,2,440.05,0.2
ITM_5984,ORD_13004,PRD_108,1,488.25,0.0
ITM_5985,ORD_13005,PRD_107,2,140.95,0.2
ITM_5986,ORD_13005,PRD_116,2,205.02,0.0
ITM_5987,ORD_13006,PRD_120,1,127.19,0.0
ITM_5988,ORD_13006,PRD_104,2,301.61,0.05
ITM_5989,ORD_13006,PRD_112,2,324.51,0.05
ITM_5990,ORD_13007,PRD_107,1,140.95,0.0
ITM_5991,ORD_13008,PRD_111,1,177.48,0.0
ITM_5992,ORD_13008,PRD_138,2,106.49,0.0
ITM_5993,ORD_13009,PRD_135,1,449.86,0.0
ITM_5994,ORD_13009,PRD_132,1,475.04,0.05
ITM_5995,ORD_13010,PRD_127,2,406.83,0.0
ITM_5996,ORD_13010,PRD_135,1,449.86,0.2
ITM_5997,ORD_13010,PRD_148,1,15.93,0.0
ITM_5998,ORD_13011,PRD_124,2,425.13,0.0
ITM_5999,ORD_13011,PRD_132,1,475.04,0.0
ITM_6000,ORD_13011,PRD_120,2,127.19,0.05
ITM_6001,ORD_13012,PRD_109,1,47.43,0.1
ITM_6002,ORD_13012,PRD_145,1,243.68,0.0
ITM_6003,ORD_13012,PRD_122,2,390.69,0.0
ITM_6004,ORD_13013,PRD_112,1,324.51,0.0
ITM_6005,ORD_13013,PRD_140,2,234.89,0.0
ITM_6006,ORD_13013,PRD_135,1,449.86,0.0
ITM_6007,ORD_13014,PRD_103,2,370.74,0.0
ITM_6008,ORD_13014,PRD_139,1,490.76,0.05
ITM_6009,ORD_13014,PRD_113,2,334.87,0.0
ITM_6010,ORD_13015,PRD_111,1,177.48,0.05
ITM_6011,ORD_13015,PRD_126,1,200.2,0.2
ITM_6012,ORD_13015,PRD_132,1,475.04,0.0
ITM_6013,ORD_13016,PRD_133,2,277.96,0.1
ITM_6014,ORD_13017,PRD_143,1,480.47,0.0
ITM_6015,ORD_13017,PRD_138,1,106.49,0.05
ITM_6016,ORD_13017,PRD_116,1,205.02,0.0
ITM_6017,ORD_13018,PRD_124,1,425.13,0.0
ITM_6018,ORD_13019,PRD_142,2,368.74,0.0
ITM_6019,ORD_13019,PRD_102,2,70.94,0.05
ITM_6020,ORD_13019,PRD_143,1,480.47,0.0
ITM_6021,ORD_13020,PRD_136,2,490.78,0.05
ITM_6022,ORD_13020,PRD_117,2,357.97,0.0
ITM_6023,ORD_13021,PRD_113,1,334.87,0.0
ITM_6024,ORD_13022,PRD_143,2,480.47,0.0
ITM_6025,ORD_13022,PRD_102,2,70.94,0.05
ITM_6026,ORD_13022,PRD_129,1,348.15,0.05
ITM_6027,ORD_13023,PRD_146,2,234.53,0.05
ITM_6028,ORD_13024,PRD_105,2,440.05,0.05
ITM_6029,ORD_13025,PRD_101,1,195.76,0.0
ITM_6030,ORD_13025,PRD_133,1,277.96,0.05
ITM_6031,ORD_13025,PRD_109,1,47.43,0.0
ITM_6032,ORD_13026,PRD_107,1,140.95,0.0
ITM_6033,ORD_13026,PRD_103,2,370.74,0.1
ITM_6034,ORD_13027,PRD_142,2,368.74,0.0
ITM_6035,ORD_13028,PRD_143,2,480.47,0.1
ITM_6036,ORD_13028,PRD_140,1,234.89,0.1
ITM_6037,ORD_13028,PRD_113,1,334.87,0.0
ITM_6038,ORD_13029,PRD_122,1,390.69,0.0
ITM_6039,ORD_13029,PRD_131,1,479.39,0.2
ITM_6040,ORD_13029,PRD_124,1,425.13,0.05
ITM_6041,ORD_13030,PRD_143,1,480.47,0.0
ITM_6042,ORD_13031,PRD_119,1,38.34,0.0
ITM_6043,ORD_13031,PRD_145,2,243.68,0.0
ITM_6044,ORD_13032,PRD_120,1,127.19,0.0
ITM_6045,ORD_13032,PRD_142,2,368.74,0.0
ITM_6046,ORD_13033,PRD_111,2,177.48,0.05
ITM_6047,ORD_13033,PRD_145,1,243.68,0.0
ITM_6048,ORD_13034,PRD_141,2,490.78,0.0
ITM_6049,ORD_13034,PRD_130,1,319.15,0.0
ITM_6050,ORD_13035,PRD_141,1,490.78,0.0
ITM_6051,ORD_13036,PRD_135,2,449.86,0.0
ITM_6052,ORD_13036,PRD_145,1,243.68,0.0
ITM_6053,ORD_13037,PRD_137,2,202.01,0.0
ITM_6054,ORD_13037,PRD_150,1,32.57,0.0
ITM_6055,ORD_13038,PRD_115,2,416.58,0.0
ITM_6056,ORD_13039,PRD_150,1,32.57,0.05
ITM_6057,ORD_13039,PRD_144,1,483.86,0.0
ITM_6058,ORD_13040,PRD_102,1,70.94,0.2
ITM_6059,ORD_13040,PRD_135,2,449.86,0.05
ITM_6060,ORD_13040,PRD_134,1,91.22,0.05
ITM_6061,ORD_13041,PRD_128,1,274.02,0.0
ITM_6062,ORD_13041,PRD_136,2,490.78,0.0
ITM_6063,ORD_13041,PRD_121,1,276.8,0.05
ITM_6064,ORD_13042,PRD_141,1,490.78,0.0
ITM_6065,ORD_13042,PRD_126,2,200.2,0.05
ITM_6066,ORD_13042,PRD_130,2,319.15,0.05
ITM_6067,ORD_13043,PRD_137,1,202.01,0.05
ITM_6068,ORD_13044,PRD_146,2,234.53,0.0
ITM_6069,ORD_13044,PRD_144,2,483.86,0.0
ITM_6070,ORD_13044,PRD_105,1,440.05,0.2
ITM_6071,ORD_13045,PRD_130,1,319.15,0.0
ITM_6072,ORD_13045,PRD_124,2,425.13,0.2
ITM_6073,ORD_13046,PRD_115,2,416.58,0.2
ITM_6074,ORD_13047,PRD_128,1,274.02,0.05
ITM_6075,ORD_13047,PRD_106,2,342.0,0.0
ITM_6076,ORD_13048,PRD_141,1,490.78,0.0
ITM_6077,ORD_13049,PRD_140,1,234.89,0.0
ITM_6078,ORD_13050,PRD_115,2,416.58,0.0
ITM_6079,ORD_13051,PRD_123,2,105.96,0.0
ITM_6080,ORD_13051,PRD_144,2,483.86,0.2
ITM_6081,ORD_13051,PRD_150,1,32.57,0.0
ITM_6082,ORD_13052,PRD_142,1,368.74,0.1
ITM_6083,ORD_13053,PRD_124,1,425.13,0.05
ITM_6084,ORD_13054,PRD_112,2,324.51,0.0
ITM_6085,ORD_13055,PRD_109,2,47.43,0.0
ITM_6086,ORD_13056,PRD_115,1,416.58,0.0
ITM_6087,ORD_13057,PRD_140,2,234.89,0.0
ITM_6088,ORD_13057,PRD_142,2,368.74,0.0
ITM_6089,ORD_13057,PRD_147,2,286.89,0.05
ITM_6090,ORD_13058,PRD_115,2,416.58,0.0
ITM_6091,ORD_13059,PRD_108,1,488.25,0.05
ITM_6092,ORD_13059,PRD_135,1,449.86,0.0
ITM_6093,ORD_13059,PRD_123,2,105.96,0.05
ITM_6094,ORD_13060,PRD_148,2,15.93,0.05
ITM_6095,ORD_13061,PRD_106,1,342.0,0.0
ITM_6096,ORD_13062,PRD_134,2,91.22,0.2
ITM_6097,ORD_13062,PRD_117,2,357.97,0.05
ITM_6098,ORD_13063,PRD_108,1,488.25,0.0
ITM_6099,ORD_13064,PRD_130,1,319.15,0.0
ITM_6100,ORD_13064,PRD_123,1,105.96,0.0
ITM_6101,ORD_13064,PRD_130,1,319.15,0.2
ITM_6102,ORD_13065,PRD_102,2,70.94,0.0
ITM_6103,ORD_13065,PRD_143,2,480.47,0.1
ITM_6104,ORD_13066,PRD_115,1,416.58,0.0
ITM_6105,ORD_13067,PRD_136,1,490.78,0.05
ITM_6106,ORD_13067,PRD_115,2,416.58,0.0
ITM_6107,ORD_13067,PRD_104,1,301.61,0.0
ITM_6108,ORD_13068,PRD_129,2,348.15,0.0
ITM_6109,ORD_13068,PRD_116,2,205.02,0.0
ITM_6110,ORD_13068,PRD_140,2,234.89,0.05
ITM_6111,ORD_13069,PRD_126,1,200.2,0.05
ITM_6112,ORD_13069,PRD_146,2,234.53,0.0
ITM_6113,ORD_13070,PRD_104,1,301.61,0.05
ITM_6114,ORD_13070,PRD_117,1,357.97,0.05
ITM_6115,ORD_13070,PRD_126,1,200.2,0.05
ITM_6116,ORD_13071,PRD_139,1,490.76,0.0
ITM_6117,ORD_13071,PRD_121,1,276.8,0.0
ITM_6118,ORD_13072,PRD_132,2,475.04,0.0
